Asset Group,Class,Category,defect
منشأة الجمرات,-, مروحة شفط,تلف أحد المكونات
منشأة الجمرات,-, مفاصل التمدد,تالف
منشأة الجمرات,-, مفاصل التمدد,ارتفاع / انخفاض المنسوب
منشأة الجمرات,-, السياج,مفقود
منشأة الجمرات,-, السياج,غير مثبت 
منشأة الجمرات,-, السياج,تالف
منشأة الجمرات,-, لوحة التحكم بكشف الحريق,التماس
منشأة الجمرات,-, لوحة التحكم بكشف الحريق,فقدان أحد المكونات
منشأة الجمرات,-, لوحة التحكم بكشف الحريق,تلف أحد المكونات
منشأة الجمرات,-, لوحة التحكم بكشف الحريق,مفقود
منشأة الجمرات,-, لوحة التحكم بكشف الحريق,تالف
منشأة الجمرات,-, لوحة التحكم بإطفاء الحريق,التماس
منشأة الجمرات,-, لوحة التحكم بإطفاء الحريق,فقدان أحد المكونات
منشأة الجمرات,-, لوحة التحكم بإطفاء الحريق,تلف أحد المكونات
منشأة الجمرات,-, لوحة التحكم بإطفاء الحريق,مفقود
منشأة الجمرات,-, لوحة التحكم بإطفاء الحريق,تالف
منشأة الجمرات,-,صندوق خرطوم الحريق,فقد أحد مكونات صندوق الحريق
منشأة الجمرات,-,صندوق خرطوم الحريق,تلف في احد المكونات
منشأة الجمرات,-,صندوق خرطوم الحريق,انقطاع مياه 
منشأة الجمرات,-,صندوق خرطوم الحريق,تسرب مياه 
منشأة الجمرات,-,صندوق خرطوم الحريق,فقد أحد مكونات صندوق الحريق
منشأة الجمرات,-,صندوق خرطوم الحريق,تلف أحد مكونات صندوق الحريق
منشأة الجمرات,-,صندوق خرطوم الحريق,لا يوجد صندوق الحريق
منشأة الجمرات,-,صندوق خرطوم الحريق,انقطاع مياه
منشأة الجمرات,-,صندوق خرطوم الحريق,تسرب مياه
منشأة الجمرات,-, ضوء إنذار الحريق,تالف
منشأة الجمرات,-, ضوء إنذار الحريق,فقد
منشأة الجمرات,-, صفارة الإنذار,تالف
منشأة الجمرات,-, صفارة الإنذار,فقد
منشأة الجمرات,-, صفارة الإنذار,مفقود
منشأة الجمرات,-, صفارة الإنذار,تالف
منشأة الجمرات,-,مفتاح إطلاق إنذار الحريق,تالف
منشأة الجمرات,-,مفتاح إطلاق إنذار الحريق,تلف احد مكونات 
منشأة الجمرات,-,مفتاح إطلاق إنذار الحريق,تلف أحد المكونات
منشأة الجمرات,-, مضخة مياه الحريق,مفقود
منشأة الجمرات,-, مضخة مياه الحريق,فقدان أحد المكونات
منشأة الجمرات,-, مضخة مياه الحريق,تلف أحد المكونات
منشأة الجمرات,-, مضخة مياه الحريق,تالف
منشأة الجمرات,-, أسطوانة FM200,فقدان أحد المكونات
منشأة الجمرات,-, أسطوانة FM200,تلف أحد المكونات
منشأة الجمرات,-, أسطوانة FM200,فارغ 
منشأة الجمرات,-, أسطوانة الرغوة,فقدان أحد المكونات
منشأة الجمرات,-, أسطوانة الرغوة,تلف أحد المكونات
منشأة الجمرات,-, أسطوانة الرغوة,فارغ 
منشأة الجمرات,-, مرحاض فرنسي,تلف في احد المكونات 
منشأة الجمرات,-, مرحاض فرنسي,فقد في احد المكونات
منشأة الجمرات,-, مرحاض فرنسي,تلف احد المكونات 
منشأة الجمرات,-, مرحاض فرنسي,نظافة 
منشأة الجمرات,-, مرحاض فرنسي,طفح
منشأة الجمرات,-, مرحاض فرنسي,تسريب
منشأة الجمرات,-, باب المرآب (مصاريع),لايعمل
منشأة الجمرات,-, باب المرآب (مصاريع),فقدان أحد المكونات
منشأة الجمرات,-, باب المرآب (مصاريع),تلف أحد المكونات
منشأة الجمرات,-,مرمى النفايات,فقدان أحد المكونات
منشأة الجمرات,-,مرمى النفايات,روائح كريهة
منشأة الجمرات,-,مرمى النفايات,تلف أحد المكونات
منشأة الجمرات,-, مولدات كهربائية ,فقدان أحد المكونات
منشأة الجمرات,-, مولدات كهربائية ,تلف أحد المكونات
منشأة الجمرات,-, مولدات كهربائية ,حريق 
منشأة الجمرات,-, مولدات كهربائية ,التماس كهربائي 
منشأة الجمرات,-, شبك تصريف المياه,مفقود
منشأة الجمرات,-, شبك تصريف المياه,تالف
منشأة الجمرات,-, شبك تصريف المياه,طفح 
منشأة الجمرات,-, جهاز استشعار كشف الحرارة,فقد
منشأة الجمرات,-,مهبط هليكوبتر,فقد في احد المكونات 
منشأة الجمرات,-,مهبط هليكوبتر,تلف في احد أجزاء 
منشأة الجمرات,-,أرضيات انترلوك,مفقود
منشأة الجمرات,-,أرضيات انترلوك,ارتفاع / انخفاض المنسوب
منشأة الجمرات,-,أرضيات انترلوك,تالف
منشأة الجمرات,-, المضخة المساعدة (جوكي),مفقود
منشأة الجمرات,-, المضخة المساعدة (جوكي),فقد في احد المكونات 
منشأة الجمرات,-, المضخة المساعدة (جوكي),تلف احد المكونات 
منشأة الجمرات,-, المضخة المساعدة (جوكي),تالف
منشأة الجمرات,-, عمود إنارة,آيل للسقوط
منشأة الجمرات,-, عمود إنارة,فقدان أحد المكونات
منشأة الجمرات,-, عمود إنارة,تلف أحد المكونات
منشأة الجمرات,-, عمود إنارة,التماس كهربائي 
منشأة الجمرات,-, وحدة إضاءة,مفقود
منشأة الجمرات,-, وحدة إضاءة,التماس
منشأة الجمرات,-, وحدة إضاءة,تالف
منشأة الجمرات,-, وحدة إضاءة,مفقود
منشأة الجمرات,-, وحدة إضاءة,تالف
منشأة الجمرات,-, وحدة إضاءة,تالف
منشأة الجمرات,-, وحدة إضاءة,مفقود
منشأة الجمرات,-, وحدة إضاءة,التماس
منشأة الجمرات,-, اللوحة الرئيسية للتوزيع,التماس
منشأة الجمرات,-, اللوحة الرئيسية للتوزيع,فقد
منشأة الجمرات,-, اللوحة الرئيسية للتوزيع,تالف
منشأة الجمرات,-, اللوحة الرئيسية للتوزيع,فقدان أحد المكونات
منشأة الجمرات,-, اللوحة الرئيسية للتوزيع,تلف أحد المكونات
منشأة الجمرات,-,غرفة تفتيش,مفقود
منشأة الجمرات,-,غرفة تفتيش,انخفاض/ارتفاع المنسوب 
منشأة الجمرات,-,غرفة تفتيش,كسر غطاء المنهول 
منشأة الجمرات,-,غرفة تفتيش,فقدان الغطاء
منشأة الجمرات,-,غرفة تفتيش,ارتفاع / انخفاض المنسوب 
منشأة الجمرات,-,غرفة تفتيش,كسر غطاء المنهول 
منشأة الجمرات,-,غرفة تفتيش,فقدان الغطاء
منشأة الجمرات,-,غرفة تفتيش,انخفاض/ارتفاع المنسوب 
منشأة الجمرات,-,غرفة تفتيش,كسر غطاء المنهول 
منشأة الجمرات,-,غرفة تفتيش,طفح المجاري
منشأة الجمرات,-,غرفة تفتيش,فقدان الغطاء
